time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_x_raw,acc_y_raw,acc_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw
1564084127.27,0.0723458430847,0.0385823651334,0.959286369962,-1.76778047298,-1.44169253202,-0.603493937254,1185.3142931,632.133470345,15716.9478855,-231.57924196,-188.861721695,-79.0577057803
1564084127.39,0.0728505165887,0.038288581745,0.959134100153,-1.72382685316,-1.37538587424,-0.629404085514,1193.58286379,627.32012331,15714.4530969,-225.821317764,-180.175549526,-82.4519352023
1564084127.51,0.0732070664924,0.0380730048205,0.959753893263,-1.69342890067,-1.31112972956,-0.638982760932,1199.42457741,623.788110979,15724.6077872,-221.839185987,-171.757994573,-83.7067416821
1564084127.62,0.0732105785931,0.0381231262135,0.960311707062,-1.6668341022,-1.23650530623,-0.671267690945,1199.48211967,624.609299881,15733.7470085,-218.355267389,-161.982195116,-87.9360675138
1564084127.74,0.0735555363588,0.0378508526546,0.961253192605,-1.65282244771,-1.18613721835,-0.682003517271,1205.1339077,620.148369893,15749.1723076,-216.51974065,-155.383975604,-89.3424607625
1564084127.85,0.0737683420979,0.0379231892642,0.961539006157,-1.61654783653,-1.12859219881,-0.712276447986,1208.62051693,621.333532904,15753.8550769,-211.767766585,-147.845578044,-93.3082146862
1564084127.96,0.0740575235131,0.0375488390877,0.961332371167,-1.571686946,-1.08061847511,-0.738758726852,1213.35846524,615.200179614,15750.4695692,-205.890989926,-141.561020239,-96.7773932176
1564084128.08,0.0729261852243,0.037260752054,0.96129288405,-1.54810603766,-1.03515204745,-0.761829419052,1194.82261872,610.480161652,15749.8226123,-202.801890934,-135.604918215,-99.7996538958
1564084128.19,0.0732019260769,0.0371967862236,0.961257345645,-1.51161604458,-1.01789638469,-0.747478538216,1199.34035684,609.432145487,15749.240351,-198.02170184,-133.344426394,-97.9196885063
1564084128.31,0.0734256787817,0.0372124591637,0.961469501705,-1.48793535616,-0.972595295836,-0.768913890501,1203.00632116,609.688930938,15752.7163159,-194.919531656,-127.409983754,-100.727719656
1564084128.42,0.073529399966,0.0369580101223,0.961513957785,-1.4620425839,-0.927244163199,-0.801182806794,1204.70568904,605.520037844,15753.4446843,-191.527578491,-121.468985379,-104.95494769
1564084128.53,0.0738668896569,0.0374614278601,0.961993421381,-1.45324290566,-0.897115166726,-0.830988190237,1210.23512014,613.76803406,15761.3002159,-190.374820642,-117.522086841,-108.859452921
1564084128.65,0.0742682866287,0.0370844256991,0.962034313618,-1.43234609601,-0.877632657687,-0.837202348313,1216.81160813,607.591230654,15761.9701943,-187.637338577,-114.969878157,-109.673507629
1564084128.76,0.0744342314034,0.0368916081292,0.961436351006,-1.40895881465,-0.847121300315,-0.851955395924,1219.53044731,604.432107589,15752.1731749,-184.57360472,-110.972890341,-111.606156866
1564084128.87,0.074461511388,0.0365960020038,0.961728262781,-1.41691789502,-0.851722147383,-0.859889627324,1219.97740258,599.58889683,15756.9558574,-185.616244248,-111.575601307,-112.645541179
1564084128.99,0.0746569618117,0.0365496830534,0.96201539744,-1.40881389178,-0.817694970813,-0.88611440505,1223.17966232,598.830007147,15761.6602717,-184.554619823,-107.118041176,-116.080987062
1564084129.1,0.0746375546931,0.0367033084981,0.962224990509,-1.42289433466,-0.839742267625,-0.902846475995,1222.86169609,601.347006432,15765.0942445,-186.399157841,-110.006237059,-118.272888355
1564084129.21,0.0750351273487,0.0369392276482,0.962462452395,-1.401978947,-0.824470330938,-0.900348087938,1229.37552648,605.212305789,15768.98482,-183.659242057,-108.005613353,-117.94559952
1564084129.33,0.0747825911764,0.0369318283209,0.962212300906,-1.39307876222,-0.796221771127,-0.914893431816,1225.23797383,605.09107521,15764.886338,-182.493317851,-104.305052018,-119.851039568
1564084129.44,0.0749215195587,0.0367786845513,0.962548688003,-1.37285485546,-0.785301884091,-0.910426989397,1227.51417645,602.581967689,15770.3977042,-179.843986066,-102.874546816,-119.265935611
1564084129.56,0.0747535863529,0.0366896832837,0.962509639515,-1.35923349206,-0.765550321636,-0.897246885877,1224.76275881,601.12377092,15769.7579338,-178.059587459,-100.287092134,-117.53934205
1564084129.67,0.0747977589676,0.0365363399553,0.962303597438,-1.33857731842,-0.769911320007,-0.892255021717,1225.48648292,598.611393828,15766.3821404,-175.353628713,-100.858382921,-116.885407845
1564084129.78,0.0748619283833,0.0362518465848,0.962826167382,-1.35433790719,-0.752462172739,-0.892342496645,1226.53783463,593.950254445,15774.9439264,-177.418265842,-98.5725446288,-116.89686706
1564084129.89,0.074797610545,0.0360202166138,0.962661714706,-1.34714839128,-0.725307558518,-0.891657865301,1225.48405117,590.155229001,15772.2495337,-176.476439258,-95.0152901659,-116.807180354
1564084130.01,0.074861794803,0.0358849918274,0.962855504173,-1.32083049872,-0.701631764499,-0.89714856732,1226.53564605,587.939706101,15775.4245804,-173.028795332,-91.9137611493,-117.526462319
1564084130.12,0.0749195606352,0.0361050863947,0.962956672506,-1.34218256335,-0.716201412476,-0.923464244939,1227.48208145,591.545735491,15777.0821223,-175.825915799,-93.8223850344,-120.973816087
1564084130.24,0.0748738936342,0.0359125465052,0.962974481818,-1.33544522305,-0.715573637641,-0.940278125789,1226.7338733,588.391161942,15777.3739101,-174.943324219,-93.7401465309,-123.176434478
1564084130.36,0.0750281058333,0.0358125027922,0.962795197699,-1.32174802899,-0.72569566319,-0.939380084203,1229.26048597,586.752045747,15774.4365191,-173.148991797,-95.0661318778,-123.058791031
1564084130.47,0.0747518577499,0.0360154322005,0.962829154491,-1.31552742456,-0.718011593054,-0.94696879334,1224.73443737,590.076841173,15774.9928672,-172.334092617,-94.0595186901,-124.052911927
1564084130.58,0.0750159297874,0.0359295139804,0.963128270292,-1.31679910958,-0.743920357413,-0.946928402555,1229.06099364,588.669157055,15779.8935805,-172.500683356,-97.4535668211,-124.047620735
1564084130.69,0.0751803524337,0.0360475000824,0.963250990138,-1.30496652687,-0.735940535412,-0.933151592834,1231.75489427,590.60224135,15781.9042224,-170.95061502,-96.4082101389,-122.242858661
1564084130.81,0.0751818484403,0.0360072031991,0.963141711437,-1.30653094289,-0.737919000955,-0.926095975535,1231.77940485,589.942017215,15780.1138002,-171.155553518,-96.6673891251,-121.318572795
1564084130.92,0.0751343667213,0.0363615610042,0.963214259043,-1.30259540585,-0.721379009256,-0.936539813096,1231.00146436,595.747815493,15781.3024202,-170.639998166,-94.5006502125,-122.686715516
1564084131.03,0.0750183909867,0.0362166158413,0.963279551889,-1.29523662862,-0.708019734285,-0.948992702016,1229.10131793,593.373033944,15782.3721781,-169.67599835,-92.7505851913,-124.318043964
1564084131.14,0.0752558097005,0.0362814776947,0.963362729512,-1.29930075202,-0.68530936391,-0.950276637921,1232.99118613,594.43573055,15783.7349603,-170.208398515,-89.7755266722,-124.486239568
1564084131.26,0.0748835490429,0.0359980564877,0.963828214374,-1.2915080814,-0.683954000038,-0.959829126801,1226.89206752,589.792157495,15791.3614643,-169.187558663,-89.5979740049,-125.737615611
1564084131.37,0.0746217566387,0.0362068445889,0.963856525749,-1.30663208242,-0.675863943545,-0.966136290456,1222.60286077,593.212941745,15791.8253179,-171.168802797,-88.5381766045,-126.56385405
1564084131.48,0.0744105575373,0.036345925755,0.963906420049,-1.30039635509,-0.685376785832,-0.978682966754,1219.14257469,595.491647571,15792.6427861,-170.351922517,-89.784358944,-128.207468645
1564084131.6,0.0742693064711,0.036544340992,0.964000153044,-1.30165442951,-0.667984145417,-0.973944441071,1216.82831722,598.742482814,15794.1785075,-170.516730265,-87.5059230496,-127.58672178
1564084131.72,0.0742886648865,0.0360881490803,0.964108926802,-1.29896990259,-0.657674280493,-0.994870607651,1217.1454855,591.268234532,15795.9606567,-170.165057239,-86.1553307446,-130.328049602
1564084131.83,0.0740375327728,0.0359217169848,0.963596471622,-1.29350039324,-0.656792348627,-0.997673623222,1213.03093695,588.541411079,15787.5645911,-169.448551515,-86.0397976702,-130.695244642
1564084131.95,0.074275381058,0.0357719280988,0.963086433835,-1.28247096461,-0.655998609948,-0.991036031892,1216.92784325,586.087269971,15779.2081319,-168.003696364,-85.9358179032,-129.825720178
1564084132.06,0.0742208898272,0.0360033290389,0.963042438889,-1.28246814296,-0.672841497045,-1.00567288672,1216.03505893,589.878542974,15778.4873188,-168.003326727,-88.1422361128,-131.74314816
1564084132.18,0.074147433657,0.0360406914475,0.9634178825,-1.31299995461,-0.66662604963,-0.995181933924,1214.83155304,590.490688677,15784.6385869,-172.002994054,-87.3280125016,-130.368833344
1564084132.29,0.0742033934163,0.0360254894903,0.963413984875,-1.31528774541,-0.661795505736,-0.988793511524,1215.74839773,590.241619809,15784.5747282,-172.302694649,-86.6952112514,-129.53195001
1564084132.4,0.0737166478247,0.0360118077288,0.9636790317,-1.30665973423,-0.667371680353,-1.00060118327,1207.77355796,590.017457828,15788.9172554,-171.172425184,-87.4256901263,-131.078755009
1564084132.52,0.0736936158547,0.0364389472684,0.96408847228,-1.32179528752,-0.696054359646,-0.983747171815,1207.39620216,597.015712045,15795.6255298,-173.155182666,-91.1831211136,-128.870879508
1564084132.63,0.0738681995817,0.035846810354,0.964041929739,-1.31480659847,-0.714235183223,-0.981555660741,1210.25658195,587.314140841,15794.8629769,-172.239664399,-93.5648090023,-128.583791557
1564084132.74,0.0736835280611,0.0355091996311,0.963853557078,-1.28179922106,-0.698536855741,-0.988743606117,1207.23092375,581.782726757,15791.7766792,-167.915697959,-91.508328102,-129.525412401
1564084132.86,0.0736149799425,0.0353030062305,0.96365960762,-1.28873380277,-0.713415994594,-0.979945581383,1206.10783138,578.404454081,15788.5990112,-168.824128163,-93.4574952918,-128.372871161
1564084132.97,0.0732847319482,0.0351418462325,0.963924506233,-1.29573828509,-0.715356837883,-0.965157130115,1200.69704824,575.764008673,15792.9391101,-169.741715347,-93.7117457627,-126.435584045
1564084133.08,0.0734757900034,0.0353141850467,0.963772289985,-1.28830186116,-0.722447108293,-0.938870424737,1203.82734342,578.587607806,15790.4451991,-168.767543812,-94.6405711864,-122.992025641
1564084133.2,0.0734280156905,0.0350298368546,0.963171428174,-1.28008236207,-0.744095527235,-0.9579604815,1203.04460907,573.928847025,15780.6006792,-167.690789431,-97.4765140678,-125.492823077
1564084133.31,0.073531503184,0.0349448219191,0.962655066606,-1.28031840067,-0.737624905809,-0.953004128007,1204.74014817,572.535962323,15772.1406113,-167.721710488,-96.628862661,-124.843540769
1564084133.42,0.0736978841156,0.0348194803522,0.962727450571,-1.30648503389,-0.711954018282,-0.949306768641,1207.46613335,570.48236609,15773.3265502,-171.149539439,-93.2659763949,-124.359186692
1564084133.54,0.0736767285165,0.034853157317,0.962694939889,-1.32163805722,-0.720911288209,-0.959719603227,1207.11952001,571.034129481,15772.7938951,-173.134585495,-94.4393787554,-125.723268023
1564084133.65,0.0734379619149,0.0345904978353,0.962543609962,-1.34825287745,-0.722102602136,-0.979014818477,1203.20756801,566.730716533,15770.3145056,-176.621126946,-94.5954408799,-128.250941221
1564084133.77,0.0735648688484,0.0343296902392,0.962529483341,-1.36151919276,-0.71783127322,-0.93607516869,1205.28681121,562.45764488,15770.0830551,-178.359014251,-94.0358967919,-122.625847098
1564084133.88,0.0732640460261,0.0344855884028,0.962126144382,-1.36811536508,-0.707116848188,-0.955444751058,1200.35813009,565.011880392,15763.4747496,-179.223112826,-92.6323071127,-125.163262389
1564084133.99,0.0734571726734,0.0345038264375,0.962446733069,-1.38626566064,-0.711977682454,-0.955320123281,1203.52231708,565.310692353,15768.7272746,-181.600801543,-93.2690764014,-125.14693615
1564084134.11,0.0734356741561,0.0343493422313,0.962442294137,-1.3896238274,-0.702611975277,-0.975055286525,1203.17008537,562.779623117,15768.6545471,-182.040721389,-92.0421687613,-127.732242535
1564084134.22,0.0734651536155,0.0341858923832,0.962902166286,-1.37356220802,-0.68731260981,-0.944725330392,1203.65307684,560.101660806,15776.1890924,-179.93664925,-90.0379518851,-123.759018281
1564084134.33,0.0733207866914,0.0338434750198,0.96282776997,-1.37132049103,-0.67354318089,-0.938802415673,1201.28776915,554.491494725,15774.9701832,-179.642984325,-88.2341566966,-122.983116453
1564084134.45,0.0731420283348,0.0335597134554,0.96222370391,-1.34640218239,-0.676417870435,-0.939578662655,1198.35899224,549.842345253,15765.0731649,-176.378685893,-88.610741027,-123.084804808
1564084134.56,0.0733229426888,0.0348668280473,0.962143911644,-1.35527341453,-0.6263333353,-0.920429956695,1201.32309301,571.258110727,15763.7658484,-177.540817303,-82.0496669243,-120.576324327
1564084134.67,0.0732904531074,0.0347736999301,0.961486161105,-1.35486057689,-0.628585497953,-0.948997648049,1200.79078371,569.732299655,15752.9892635,-177.486735573,-82.3447002318,-124.318691894
1564084134.79,0.0732367984217,0.0347875408746,0.961358052807,-1.34609207646,-0.645879619913,-0.936540631335,1199.91170534,569.959069689,15750.8903372,-176.338062016,-84.6102302087,-122.686822705
1564084134.9,0.0730420248295,0.0344826149121,0.961584552214,-1.34659737263,-0.673658070136,-0.913878934614,1196.72053481,564.96316272,15754.6013035,-176.404255814,-88.2492071878,-119.718140434
1564084135.01,0.0731352832841,0.0344034940459,0.96198371418,-1.35392236819,-0.673467835641,-0.911040659473,1198.24848133,563.666846448,15761.1411731,-177.363830233,-88.224286469,-119.346326391
1564084135.13,0.0734389424557,0.0342102149538,0.962489444324,-1.35364463519,-0.690853876505,-0.900089265282,1203.22363319,560.500161803,15769.4270558,-177.327447209,-90.5018578221,-117.911693752
1564084135.24,0.0735657513351,0.0340118497084,0.962724874892,-1.34652444648,-0.674440244579,-0.89557652196,1205.30126987,557.250145623,15773.2843502,-176.394702489,-88.3516720399,-117.320524377
1564084135.35,0.0736066371391,0.0336380084876,0.962692621778,-1.34240635297,-0.672645075083,-0.89685856442,1205.97114289,551.125131061,15772.7559152,-175.85523224,-88.1165048359,-117.488471939
1564084135.47,0.0736190203002,0.0336433482638,0.962102070537,-1.35320388562,-0.69164010956,-0.907172707978,1206.1740286,551.212617955,15763.0803237,-177.269709016,-90.6048543523,-118.839624745
1564084135.58,0.0737766495202,0.0333063571875,0.962156511921,-1.34536441308,-0.701102052802,-0.903478337944,1208.75662574,545.691356159,15763.9722913,-176.242738114,-91.8443689171,-118.355662271
1564084135.71,0.0738696876931,0.0344679089687,0.962229923229,-1.35739285727,-0.7210681834,-0.915420580485,1210.28096316,564.722220543,15765.1750622,-177.818464303,-94.4599320254,-119.920096044
1564084135.82,0.0737336954863,0.0342437743218,0.962466891844,-1.36516502193,-0.7046865559,-0.918535010986,1208.05286685,561.049998489,15769.057556,-178.836617872,-92.3139388228,-120.328086439
1564084135.93,0.0738066150002,0.0342617797022,0.964413562034,-1.33246531363,-0.712843854508,-0.912941051872,1209.24758016,561.34499864,15800.9518004,-174.552956085,-93.3825449406,-119.595277795
1564084136.05,0.0740919691252,0.0326910704819,0.964529823018,-1.32517298074,-0.72323885837,-0.934624045922,1213.92282215,535.610498776,15802.8566203,-173.597660477,-94.7442904465,-122.435750016
1564084136.16,0.0740802331502,0.0326202056212,0.964487973529,-1.32548011015,-0.696716499251,-0.90757385507,1213.73053993,534.449448898,15802.1709583,-173.637894429,-91.2698614019,-118.892175014
1564084136.27,0.0743870535851,0.0309450991216,0.964425894926,-1.31277942737,-0.694983780623,-0.903076011548,1218.75748594,507.004504009,15801.1538625,-171.974104986,-91.0428752617,-118.302957513
1564084136.39,0.0740528404141,0.0296572298345,0.964418852308,-1.30134881288,-0.730828914011,-0.882234059248,1213.28173735,485.904053608,15801.0384762,-170.476694488,-95.7385877355,-115.572661761
1564084136.5,0.0741670876227,0.0295967802885,0.964168373328,-1.31854217587,-0.725684953908,-0.886377065537,1215.15356361,484.913648247,15796.9346286,-172.729025039,-95.0647289619,-116.115395585
1564084136.61,0.0758324101104,0.0299330006972,0.964016184432,-1.29813833996,-0.694337832563,-0.926746992571,1242.43820725,490.422283422,15794.4411657,-170.056122535,-90.9582560658,-121.403856027
1564084136.73,0.0755489737869,0.0306262240649,0.964343081614,-1.3171794678,-0.725667408085,-0.940179163543,1237.79438652,501.78005508,15799.7970492,-172.550510281,-95.0624304592,-123.163470424
1564084136.84,0.0755380217207,0.0291505157209,0.964319906265,-1.33049968896,-0.724093033689,-0.94539788841,1237.61494787,477.602049572,15799.4173442,-174.295459253,-94.8561874133,-123.847123382
1564084136.96,0.0751863679861,0.0293604641489,0.964225806264,-1.33790773533,-0.709698997496,-0.934827565218,1231.85345308,481.041844615,15797.8756098,-175.265913328,-92.9705686719,-122.462411044
1564084137.07,0.0750407780625,0.029061136484,0.963945803762,-1.33159787783,-0.716591693166,-0.923787556788,1229.46810778,476.137660153,15793.2880488,-174.439321995,-93.8735118047,-121.016169939
1564084137.18,0.0749829893188,0.0292311947106,0.963791457761,-1.32210221218,-0.720505042933,-0.923011854544,1228.521297,478.923894138,15790.759244,-173.195389796,-94.3861606243,-120.914552945
1564084137.3,0.0746135966369,0.027894989302,0.963115436985,-1.31660954821,-0.734714080625,-0.93605418054,1222.4691673,457.031504724,15779.6833196,-172.475850816,-96.2475445618,-122.623097651
1564084137.41,0.0747450104107,0.0283281466218,0.962922057349,-1.30479592164,-0.733761756532,-0.929471663249,1224.62225057,464.128354252,15776.5149876,-170.928265734,-96.1227901057,-121.760787886
1564084137.52,0.0743750015571,0.0287912303971,0.963114226614,-1.31706442108,-0.732141306069,-0.909806939673,1218.56002551,471.715518827,15779.6634888,-172.535439161,-95.9105110951,-119.184709097
1564084137.64,0.0742617201514,0.0288173807949,0.963189522703,-1.312838895,-0.70472870218,-0.893635406011,1216.70402296,472.143966944,15780.89714,-171.981895245,-92.3194599856,-117.066238187
1564084137.75,0.0742085950113,0.0292559552154,0.963281703245,-1.31208935664,-0.696087893031,-0.88747797228,1215.83362066,479.32957025,15782.407426,-171.88370572,-91.187513987,-116.259614369
1564084137.86,0.0739166417602,0.0291379768814,0.963413493858,-1.32362851258,-0.700524905254,-0.893386663601,1211.0502586,477.396613225,15784.5666834,-173.395335148,-91.7687625883,-117.033652932
1564084137.98,0.0736538838341,0.0291782807557,0.963385621035,-1.32867024148,-0.711388445263,-0.878093798768,1206.74523274,478.056951902,15784.110015,-174.055801634,-93.1918863295,-115.030287639
